Year1,Theme1,Year2,Theme2,SetCount1,SetCount2,NormalizedDiff,Diff
2009,Technic,1989,Technic,3,8,46,-5
2009,Technic,1990,Technic,3,2,51,1
2009,Technic,1991,Technic,3,6,48,-3
2009,Technic,1992,Technic,3,27,33,-24
2009,Technic,1993,Technic,3,13,43,-10
2009,Technic,1994,Technic,3,26,34,-23
2009,Technic,1995,Technic,3,19,39,-16
2009,Technic,1996,Technic,3,11,44,-8
2009,Technic,1997,Technic,3,14,42,-11
2009,Technic,1998,Technic,3,12,44,-9
2009,Technic,1999,Technic,3,18,39,-15
2009,Technic,2000,Technic,3,4,49,-1
2009,Technic,2001,Technic,3,2,51,1
2009,Technic,2002,Technic,3,62,8,-59
2009,Technic,2003,Technic,3,13,43,-10
2009,Technic,2006,Technic,3,2,51,1
2009,Technic,2007,Technic,3,8,46,-5
2009,Technic,2008,Technic,3,7,47,-4
2009,Technic,2011,Technic,3,1,51,2
2009,Technic,2012,Technic,3,3,50,0
2009,Technic,2013,Technic,3,9,46,-6
2009,Technic,2014,Technic,3,8,46,-5
2009,Technic,2015,Technic,3,2,51,1
2009,Technic,2016,Technic,3,11,44,-8
2009,Technic,2017,Technic,3,11,44,-8
2009,Tiny Turbos,2005,Tiny Turbos,12,8,53,4
2009,Tiny Turbos,2006,Tiny Turbos,12,11,51,1
2009,Tiny Turbos,2007,Tiny Turbos,12,9,52,3
2009,Tiny Turbos,2008,Tiny Turbos,12,9,52,3
2009,Tiny Turbos,2010,Tiny Turbos,12,12,50,0
2009,Tiny Turbos,2011,Tiny Turbos,12,5,55,7
2009,Town,1980,Town,1,1,50,0
2009,Town,1981,Town,1,3,49,-2
2009,Town,1982,Town,1,1,50,0
2009,Town,1984,Town,1,1,50,0
2009,Town,1985,Town,1,1,50,0
2009,Town,1986,Town,1,2,49,-1
2009,Town,1987,Town,1,2,49,-1
2009,Town,1990,Town,1,2,49,-1
2009,Town,1991,Town,1,4,48,-3
2009,Town,1993,Town,1,3,49,-2
2009,Town,1994,Town,1,1,50,0
2009,Town,1995,Town,1,1,50,0
2009,Town,1996,Town,1,2,49,-1
2009,Town,1997,Town,1,1,50,0
2009,Town,1998,Town,1,3,49,-2
2009,Town,1999,Town,1,8,45,-7
2009,Town,2000,Town,1,5,47,-4
2009,Town,2005,Town,1,2,49,-1
2009,Town,2006,Town,1,1,50,0
2009,Town,2007,Town,1,3,49,-2
2009,Town,2008,Town,1,3,49,-2
2009,Town,2010,Town,1,6,46,-5
2009,Town,2011,Town,1,2,49,-1
2009,Town,2014,Town,1,1,50,0
2009,Town,2015,Town,1,1,50,0
2009,Traffic,1963,Traffic,12,2,57,10
2009,Traffic,1965,Traffic,12,1,58,11
2009,Traffic,1966,Traffic,12,1,58,11
2009,Traffic,1967,Traffic,12,2,57,10
2009,Traffic,1968,Traffic,12,1,58,11
2009,Traffic,1978,Traffic,12,6,54,6
2009,Traffic,1979,Traffic,12,4,56,8
2009,Traffic,1980,Traffic,12,6,54,6
2009,Traffic,1982,Traffic,12,3,56,9
2009,Traffic,1983,Traffic,12,3,56,9
2009,Traffic,1984,Traffic,12,3,56,9
2009,Traffic,1985,Traffic,12,4,56,8
2009,Traffic,1986,Traffic,12,3,56,9
2009,Traffic,1987,Traffic,12,5,55,7
2009,Traffic,1988,Traffic,12,6,54,6
2009,Traffic,1989,Traffic,12,3,56,9
2009,Traffic,1990,Traffic,12,3,56,9
2009,Traffic,1991,Traffic,12,1,58,11
2009,Traffic,1992,Traffic,12,1,58,11
2009,Traffic,1993,Traffic,12,2,57,10
2009,Traffic,1994,Traffic,12,2,57,10
2009,Traffic,1995,Traffic,12,1,58,11
2009,Traffic,1996,Traffic,12,2,57,10
2009,Traffic,1997,Traffic,12,7,54,5
2009,Traffic,1998,Traffic,12,8,53,4
2009,Traffic,1999,Traffic,12,6,54,6
2009,Traffic,2000,Traffic,12,1,58,11
2009,Traffic,2001,Traffic,12,4,56,8
2009,Traffic,2002,Traffic,12,1,58,11
2009,Traffic,2003,Traffic,12,2,57,10
2009,Traffic,2004,Traffic,12,3,56,9
2009,Traffic,2005,Traffic,12,1,58,11
2009,Traffic,2006,Traffic,12,1,58,11
2009,Traffic,2007,Traffic,12,4,56,8
2009,Traffic,2008,Traffic,12,3,56,9
2009,Traffic,2010,Traffic,12,6,54,6
2009,Traffic,2012,Traffic,12,6,54,6
2009,Traffic,2013,Traffic,12,6,54,6
2009,Traffic,2014,Traffic,12,1,58,11
2009,Traffic,2015,Traffic,12,8,53,4
2009,Traffic,2016,Traffic,12,3,56,9
2009,Traffic,2017,Traffic,12,3,56,9
2009,Valentine,2008,Valentine,1,1,50,0
2009,Valentine,2010,Valentine,1,1,50,0
2009,Valentine,2011,Valentine,1,1,50,0
2009,Valentine,2013,Valentine,1,1,50,0
2009,Valentine,2014,Valentine,1,1,50,0
2009,Valentine,2015,Valentine,1,1,50,0
2009,Valentine,2016,Valentine,1,1,50,0
2009,Valentine,2017,Valentine,1,1,50,0
2009,Warriors,2007,Warriors,3,6,48,-3
2009,Warriors,2008,Warriors,3,6,48,-3
2009,WeDo,2016,WeDo,5,7,49,-2
2010,Airport,1961,Airport,8,1,55,7
2010,Airport,1964,Airport,8,1,55,7
2010,Airport,1965,Airport,8,1,55,7
2010,Airport,1967,Airport,8,1,55,7
2010,Airport,1970,Airport,8,2,54,6
2010,Airport,1972,Airport,8,3,54,5
2010,Airport,1973,Airport,8,1,55,7
2010,Airport,1974,Airport,8,3,54,5
2010,Airport,1975,Airport,8,1,55,7
2010,Airport,1976,Airport,8,4,53,4
2010,Airport,1977,Airport,8,4,53,4
2010,Airport,1978,Airport,8,3,54,5
2010,Airport,1984,Airport,8,2,54,6
2010,Airport,1985,Airport,8,4,53,4
2010,Airport,1986,Airport,8,1,55,7
2010,Airport,1987,Airport,8,5,52,3
2010,Airport,1988,Airport,8,2,54,6
2010,Airport,1989,Airport,8,2,54,6
2010,Airport,1990,Airport,8,8,50,0
2010,Airport,1991,Airport,8,6,51,2
2010,Airport,1992,Airport,8,2,54,6
2010,Airport,1993,Airport,8,5,52,3
2010,Airport,1994,Airport,8,6,51,2
2010,Airport,1995,Airport,8,1,55,7
2010,Airport,1996,Airport,8,9,49,-1
2010,Airport,1997,Airport,8,6,51,2
2010,Airport,1998,Airport,8,3,54,5
2010,Airport,1999,Airport,8,2,54,6
2010,Airport,2000,Airport,8,1,55,7
2010,Airport,2001,Airport,8,4,53,4
2010,Airport,2002,Airport,8,13,46,-5
2010,Airport,2003,Airport,8,3,54,5
2010,Airport,2004,Airport,8,10,49,-2
2010,Airport,2005,Airport,8,4,53,4
2010,Airport,2006,Airport,8,10,49,-2
2010,Airport,2007,Airport,8,4,53,4
2010,Airport,2008,Airport,8,2,54,6
2010,Airport,2009,Airport,8,3,54,5
2010,Airport,2011,Airport,8,3,54,5
2010,Airport,2012,Airport,8,2,54,6
2010,Airport,2013,Airport,8,5,52,3
2010,Airport,2014,Airport,8,1,55,7
2010,Airport,2016,Airport,8,5,52,3
2010,Airport,2017,Airport,8,1,55,7
2010,Architecture,1962,Architecture,2,28,31,-26
2010,Architecture,2008,Architecture,2,2,50,0
2010,Architecture,2009,Architecture,2,4,49,-2
2010,Architecture,2011,Architecture,2,5,48,-3
2010,Architecture,2012,Architecture,2,4,49,-2
2010,Architecture,2013,Architecture,2,4,49,-2
2010,Architecture,2014,Architecture,2,3,49,-1
2010,Architecture,2015,Architecture,2,3,49,-1
2010,Architecture,2016,Architecture,2,3,49,-1
2010,Architecture,2017,Architecture,2,1,51,1
2010,Atlantis,2011,Atlantis,17,5,59,12
2010,Basic Model,1983,Basic Model,2,4,49,-2
2010,Basic Model,1988,Basic Model,2,1,51,1
2010,Basic Model,1989,Basic Model,2,9,45,-7
2010,Basic Model,1994,Basic Model,2,8,46,-6
2010,Basic Model,1995,Basic Model,2,1,51,1
2010,Basic Model,1996,Basic Model,2,2,50,0
2010,Basic Model,1997,Basic Model,2,20,37,-18
2010,Basic Model,1998,Basic Model,2,18,39,-16
2010,Basic Model,2000,Basic Model,2,4,49,-2
2010,Basic Model,2004,Basic Model,2,1,51,1
2010,Basic Model,2007,Basic Model,2,1,51,1
2010,Basic Model,2011,Basic Model,2,5,48,-3
2010,Basic Model,2012,Basic Model,2,1,51,1
2010,Basic Model,2014,Basic Model,2,1,51,1
2010,Basic Model,2015,Basic Model,2,7,46,-5
2010,Basic Set,1950,Basic Set,11,1,57,10
2010,Basic Set,1958,Basic Set,11,1,57,10
2010,Basic Set,1959,Basic Set,11,1,57,10
2010,Basic Set,1965,Basic Set,11,2,56,9
2010,Basic Set,1967,Basic Set,11,1,57,10
2010,Basic Set,1968,Basic Set,11,1,57,10
2010,Basic Set,1969,Basic Set,11,2,56,9
2010,Basic Set,1973,Basic Set,11,1,57,10
2010,Basic Set,1974,Basic Set,11,1,57,10
2010,Basic Set,1976,Basic Set,11,1,57,10
2010,Basic Set,1977,Basic Set,11,1,57,10
2010,Basic Set,1980,Basic Set,11,1,57,10
2010,Basic Set,1981,Basic Set,11,1,57,10
2010,Basic Set,1982,Basic Set,11,3,56,8
2010,Basic Set,1983,Basic Set,11,5,54,6
2010,Basic Set,1984,Basic Set,11,4,55,7
2010,Basic Set,1985,Basic Set,11,1,57,10
2010,Basic Set,1986,Basic Set,11,1,57,10
2010,Basic Set,1987,Basic Set,11,1,57,10
2010,Basic Set,1988,Basic Set,11,1,57,10
2010,Basic Set,1991,Basic Set,11,1,57,10
2010,Basic Set,1992,Basic Set,11,2,56,9
2010,Basic Set,1993,Basic Set,11,2,56,9
2010,Basic Set,1994,Basic Set,11,1,57,10
2010,Basic Set,1995,Basic Set,11,1,57,10
2010,Basic Set,1996,Basic Set,11,1,57,10
2010,Basic Set,1997,Basic Set,11,2,56,9
2010,Basic Set,1998,Basic Set,11,5,54,6
2010,Basic Set,1999,Basic Set,11,1,57,10
2010,Basic Set,2001,Basic Set,11,15,47,-4
2010,Basic Set,2002,Basic Set,11,11,50,0
2010,Basic Set,2003,Basic Set,11,11,50,0
2010,Basic Set,2004,Basic Set,11,14,48,-3
2010,Basic Set,2005,Basic Set,11,13,49,-2
2010,Basic Set,2006,Basic Set,11,17,46,-6
2010,Basic Set,2007,Basic Set,11,9,51,2
2010,Basic Set,2008,Basic Set,11,9,51,2
2010,Basic Set,2009,Basic Set,11,15,47,-4
2010,Basic Set,2011,Basic Set,11,4,55,7
2010,Basic Set,2012,Basic Set,11,2,56,9
2010,Basic Set,2013,Basic Set,11,9,51,2
2010,Basic Set,2014,Basic Set,11,2,56,9
2010,Basic Set,2015,Basic Set,11,6,54,5
2010,Basic Set,2016,Basic Set,11,1,57,10
2010,Books,1980,Books,2,1,51,1
2010,Books,1987,Books,2,1,51,1
2010,Books,1997,Books,2,1,51,1
2010,Books,2009,Books,2,4,49,-2
2010,Books,2011,Books,2,6,47,-4
2010,Books,2012,Books,2,1,51,1
2010,Books,2013,Books,2,3,49,-1
2010,Books,2014,Books,2,3,49,-1
2010,Books,2015,Books,2,2,50,0
2010,Books,2016,Books,2,1,51,1
2010,Books,2017,Books,2,1,51,1
2010,Cars,2011,Cars,1,16,39,-15
2010,Cars,2012,Cars,1,11,43,-10
2010,Cars,2014,Cars,1,1,50,0
2010,Cars,2015,Cars,1,1,50,0
2010,Castle,1970,Castle,24,1,66,23
2010,Castle,1978,Castle,24,1,66,23
2010,Castle,1984,Castle,24,1,66,23
2010,Castle,1989,Castle,24,1,66,23
2010,Castle,1993,Castle,24,7,62,17
2010,Castle,1994,Castle,24,4,64,20
2010,Castle,1995,Castle,24,3,65,21
2010,Castle,1997,Castle,24,1,66,23
2010,Castle,1998,Castle,24,3,65,21
2010,Castle,2000,Castle,24,1,66,23
2010,Castle,2001,Castle,24,1,66,23
2010,Castle,2002,Castle,24,2,66,22
2010,Castle,2008,Castle,24,24,50,0
2010,Castle,2011,Castle,24,1,66,23
2010,Castle,2013,Castle,24,5,64,19
2010,Christmas,1977,Christmas,5,1,53,4
2010,Christmas,1978,Christmas,5,1,53,4
2010,Christmas,1986,Christmas,5,2,52,3
2010,Christmas,1989,Christmas,5,4,51,1
2010,Christmas,1991,Christmas,5,3,51,2
2010,Christmas,1992,Christmas,5,1,53,4
2010,Christmas,1995,Christmas,5,1,53,4
2010,Christmas,1997,Christmas,5,4,51,1
2010,Christmas,1999,Christmas,5,2,52,3
2010,Christmas,2000,Christmas,5,1,53,4
2010,Christmas,2002,Christmas,5,3,51,2
2010,Christmas,2003,Christmas,5,2,52,3
2010,Christmas,2004,Christmas,5,3,51,2
2010,Christmas,2005,Christmas,5,3,51,2
2010,Christmas,2006,Christmas,5,1,53,4
2010,Christmas,2009,Christmas,5,6,49,-1
2010,Christmas,2011,Christmas,5,12,45,-7
2010,Christmas,2012,Christmas,5,4,51,1
2010,Christmas,2013,Christmas,5,2,52,3
2010,Christmas,2014,Christmas,5,4,51,1
2010,Christmas,2015,Christmas,5,5,50,0
2010,Christmas,2016,Christmas,5,4,51,1
2010,City,2005,City,24,24,50,0
2010,City,2006,City,24,24,50,0
2010,City,2007,City,24,25,49,-1
2010,City,2008,City,24,24,50,0
2010,City,2009,City,24,24,50,0
2010,City,2011,City,24,29,46,-5
2010,City,2012,City,24,1,66,23
2010,City,2013,City,24,28,47,-4
2010,City,2014,City,24,33,44,-9
2010,City,2015,City,24,3,65,21
2010,City,2016,City,24,13,58,11
2010,City,2017,City,24,6,63,18
2010,Collectible Minifigures,2008,Collectible Minifigures,1,1,50,0
2010,Collectible Minifigures,2009,Collectible Minifigures,1,4,48,-3
2010,Collectible Minifigures,2012,Collectible Minifigures,1,6,46,-5
2010,Collectible Minifigures,2013,Collectible Minifigures,1,1,50,0
2010,Construction,1967,Construction,5,1,53,4
2010,Construction,1969,Construction,5,1,53,4
2010,Construction,1970,Construction,5,1,53,4
2010,Construction,1971,Construction,5,12,45,-7
2010,Construction,1972,Construction,5,4,51,1
2010,Construction,1973,Construction,5,9,47,-4
2010,Construction,1974,Construction,5,4,51,1
2010,Construction,1975,Construction,5,4,51,1
2010,Construction,1976,Construction,5,6,49,-1
2010,Construction,1977,Construction,5,1,53,4
2010,Construction,1978,Construction,5,5,50,0
2010,Construction,1979,Construction,5,3,51,2
2010,Construction,1980,Construction,5,2,52,3
2010,Construction,1981,Construction,5,2,52,3
2010,Construction,1983,Construction,5,1,53,4
2010,Construction,1984,Construction,5,3,51,2
2010,Construction,1985,Construction,5,3,51,2
2010,Construction,1986,Construction,5,2,52,3
2010,Construction,1988,Construction,5,2,52,3
2010,Construction,1989,Construction,5,6,49,-1
2010,Construction,1990,Construction,5,1,53,4
2010,Construction,1991,Construction,5,2,52,3
2010,Construction,1992,Construction,5,4,51,1
2010,Construction,1993,Construction,5,2,52,3
2010,Construction,1995,Construction,5,3,51,2
2010,Construction,1996,Construction,5,2,52,3
2010,Construction,1997,Construction,5,2,52,3
2010,Construction,1998,Construction,5,1,53,4
2010,Construction,1999,Construction,5,3,51,2
2010,Construction,2000,Construction,5,4,51,1
2010,Construction,2001,Construction,5,2,52,3
2010,Construction,2002,Construction,5,1,53,4
2010,Construction,2003,Construction,5,8,48,-3
2010,Construction,2004,Construction,5,2,52,3
2010,Construction,2005,Construction,5,9,47,-4
2010,Construction,2006,Construction,5,4,51,1
2010,Construction,2007,Construction,5,7,49,-2
2010,Construction,2008,Construction,5,6,49,-1
2010,Construction,2009,Construction,5,12,45,-7
2010,Construction,2011,Construction,5,4,51,1
2010,Construction,2012,Construction,5,7,49,-2
2010,Construction,2013,Construction,5,3,51,2
2010,Construction,2014,Construction,5,3,51,2
2010,Construction,2015,Construction,5,9,47,-4
2010,Construction,2016,Construction,5,2,52,3
2010,Creator,2001,Creator,5,3,51,2
2010,Creator,2002,Creator,5,24,36,-19
2010,Creator,2003,Creator,5,26,35,-21
2010,Creator,2004,Creator,5,28,34,-23
2010,Creator,2005,Creator,5,1,53,4
2010,Creator,2006,Creator,5,10,46,-5
2010,Creator,2007,Creator,5,8,48,-3
2010,Creator,2008,Creator,5,5,50,0
2010,Creator,2009,Creator,5,7,49,-2
2010,Creator,2011,Creator,5,11,46,-6
2010,Creator,2012,Creator,5,16,42,-11
2010,Creator,2013,Creator,5,27,34,-22
2010,Creator,2014,Creator,5,24,36,-19
2010,Creator,2015,Creator,5,6,49,-1
2010,Creator,2016,Creator,5,25,36,-20
2010,Creator,2017,Creator,5,14,44,-9
2010,Duplo,1977,Duplo,12,1,58,11
2010,Duplo,1984,Duplo,12,2,57,10
2010,Duplo,1987,Duplo,12,1,58,11
2010,Duplo,1989,Duplo,12,1,58,11
2010,Duplo,1990,Duplo,12,1,58,11
2010,Duplo,1991,Duplo,12,1,58,11
2010,Duplo,1992,Duplo,12,1,58,11
2010,Duplo,1993,Duplo,12,2,57,10
2010,Duplo,1997,Duplo,12,1,58,11
2010,Duplo,1998,Duplo,12,1,58,11
2010,Duplo,1999,Duplo,12,1,58,11
2010,Duplo,2000,Duplo,12,2,57,10
2010,Duplo,2001,Duplo,12,2,57,10
2010,Duplo,2002,Duplo,12,1,58,11
2010,Duplo,2004,Duplo,12,1,58,11
2010,Duplo,2005,Duplo,12,5,55,7
2010,Duplo,2006,Duplo,12,9,52,3
2010,Duplo,2007,Duplo,12,9,52,3
2010,Duplo,2008,Duplo,12,3,56,9
2010,Duplo,2009,Duplo,12,4,56,8
2010,Duplo,2011,Duplo,12,15,48,-3
2010,Duplo,2012,Duplo,12,27,39,-15
2010,Duplo,2013,Duplo,12,26,40,-14
2010,Duplo,2014,Duplo,12,35,34,-23
2010,Duplo,2015,Duplo,12,32,36,-20
2010,Duplo,2016,Duplo,12,18,46,-6
2010,Duplo,2017,Duplo,12,4,56,8
2010,Easter,1985,Easter,2,1,51,1
2010,Easter,1990,Easter,2,1,51,1
2010,Easter,1992,Easter,2,1,51,1
2010,Easter,2000,Easter,2,2,50,0
2010,Easter,2003,Easter,2,1,51,1
2010,Easter,2004,Easter,2,3,49,-1
2010,Easter,2005,Easter,2,2,50,0
2010,Easter,2011,Easter,2,2,50,0
2010,Easter,2012,Easter,2,2,50,0
2010,Easter,2013,Easter,2,2,50,0
2010,Easter,2014,Easter,2,1,51,1
2010,Easter,2015,Easter,2,1,51,1
2010,Easter,2016,Easter,2,2,50,0
2010,Easter,2017,Easter,2,1,51,1
2010,Educational and Dacta,1988,Educational and Dacta,3,1,51,2
2010,Educational and Dacta,1993,Educational and Dacta,3,1,51,2
2010,Educational and Dacta,2000,Educational and Dacta,3,1,51,2
2010,Educational and Dacta,2004,Educational and Dacta,3,1,51,2
2010,Educational and Dacta,2006,Educational and Dacta,3,1,51,2
2010,Educational and Dacta,2008,Educational and Dacta,3,3,50,0
2010,Educational and Dacta,2009,Educational and Dacta,3,4,49,-1
2010,Educational and Dacta,2011,Educational and Dacta,3,3,50,0
2010,Educational and Dacta,2012,Educational and Dacta,3,5,49,-2
2010,Educational and Dacta,2013,Educational and Dacta,3,5,49,-2
2010,Educational and Dacta,2014,Educational and Dacta,3,1,51,2
2010,Educational and Dacta,2015,Educational and Dacta,3,2,51,1
2010,Educational and Dacta,2016,Educational and Dacta,3,2,51,1
2010,Farm,1963,Farm,3,1,51,2
2010,Farm,1964,Farm,3,1,51,2
2010,Farm,1982,Farm,3,1,51,2
2010,Farm,1986,Farm,3,2,51,1
2010,Farm,2006,Farm,3,2,51,1
2010,Farm,2007,Farm,3,1,51,2
2010,Farm,2009,Farm,3,6,48,-3
2010,Fire,1964,Fire,5,1,53,4
2010,Fire,1968,Fire,5,1,53,4
2010,Fire,1970,Fire,5,2,52,3
2010,Fire,1971,Fire,5,2,52,3
2010,Fire,1973,Fire,5,2,52,3
2010,Fire,1974,Fire,5,2,52,3
2010,Fire,1975,Fire,5,2,52,3
2010,Fire,1976,Fire,5,1,53,4
2010,Fire,1978,Fire,5,6,49,-1
2010,Fire,1979,Fire,5,1,53,4
2010,Fire,1980,Fire,5,1,53,4
2010,Fire,1981,Fire,5,3,51,2
2010,Fire,1982,Fire,5,1,53,4
2010,Fire,1983,Fire,5,1,53,4
2010,Fire,1984,Fire,5,2,52,3
2010,Fire,1985,Fire,5,3,51,2
2010,Fire,1986,Fire,5,2,52,3
2010,Fire,1987,Fire,5,3,51,2
2010,Fire,1988,Fire,5,2,52,3
2010,Fire,1990,Fire,5,1,53,4
2010,Fire,1991,Fire,5,3,51,2
2010,Fire,1992,Fire,5,1,53,4
2010,Fire,1994,Fire,5,3,51,2
2010,Fire,1995,Fire,5,2,52,3
2010,Fire,1997,Fire,5,3,51,2
2010,Fire,1999,Fire,5,1,53,4
2010,Fire,2000,Fire,5,2,52,3
2010,Fire,2001,Fire,5,3,51,2
2010,Fire,2002,Fire,5,1,53,4
2010,Fire,2003,Fire,5,2,52,3
2010,Fire,2004,Fire,5,2,52,3
2010,Fire,2005,Fire,5,6,49,-1
2010,Fire,2006,Fire,5,1,53,4
2010,Fire,2007,Fire,5,6,49,-1
2010,Fire,2008,Fire,5,3,51,2
2010,Fire,2009,Fire,5,2,52,3
2010,Fire,2012,Fire,5,6,49,-1
2010,Fire,2013,Fire,5,10,46,-5
2010,Fire,2015,Fire,5,2,52,3
2010,Fire,2016,Fire,5,9,47,-4
2010,Fire,2017,Fire,5,1,53,4
2010,FIRST LEGO League,2001,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2002,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2004,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2005,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2006,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2007,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2008,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2009,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2011,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2012,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2013,FIRST LEGO League,1,4,48,-3
2010,FIRST LEGO League,2014,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2015,FIRST LEGO League,1,1,50,0
2010,FIRST LEGO League,2016,FIRST LEGO League,1,1,50,0
2010,Game,1999,Game,9,1,56,8
2010,Game,2005,Game,9,1,56,8
2010,Game,2006,Game,9,1,56,8
2010,Game,2007,Game,9,2,55,7
2010,Game,2008,Game,9,1,56,8
2010,Game,2009,Game,9,11,49,-2
2010,Game,2011,Game,9,12,48,-3
2010,Game,2012,Game,9,7,51,2
2010,Game,2013,Game,9,4,54,5
2010,Game,2017,Game,9,1,56,8
2010,Gear,2005,Gear,7,2,54,5
2010,Gear,2007,Gear,7,1,54,6
2010,Gear,2008,Gear,7,2,54,5
2010,Gear,2009,Gear,7,8,49,-1
2010,Gear,2011,Gear,7,10,48,-3
2010,Gear,2012,Gear,7,9,49,-2
2010,Gear,2013,Gear,7,12,46,-5
2010,Gear,2014,Gear,7,5,51,2
2010,Gear,2015,Gear,7,5,51,2
2010,Gear,2017,Gear,7,1,54,6
2010,Halloween,1998,Halloween,3,1,51,2
2010,Halloween,2000,Halloween,3,1,51,2
2010,Halloween,2011,Halloween,3,2,51,1
2010,Halloween,2012,Halloween,3,1,51,2
2010,Halloween,2013,Halloween,3,1,51,2
2010,Halloween,2014,Halloween,3,2,51,1
2010,Halloween,2015,Halloween,3,1,51,2
2010,Halloween,2016,Halloween,3,1,51,2
2010,Harbor,1961,Harbor,1,1,50,0
2010,Harbor,1968,Harbor,1,1,50,0
2010,Harbor,1975,Harbor,1,1,50,0
2010,Harbor,1976,Harbor,1,1,50,0
2010,Harbor,1977,Harbor,1,1,50,0
2010,Harbor,1985,Harbor,1,1,50,0
2010,Harbor,1986,Harbor,1,2,49,-1
2010,Harbor,1988,Harbor,1,1,50,0
2010,Harbor,1990,Harbor,1,3,49,-2
2010,Harbor,1991,Harbor,1,4,48,-3
2010,Harbor,1992,Harbor,1,1,50,0
2010,Harbor,1993,Harbor,1,2,49,-1
2010,Harbor,1994,Harbor,1,4,48,-3
2010,Harbor,1995,Harbor,1,1,50,0
2010,Harbor,1996,Harbor,1,2,49,-1
2010,Harbor,1997,Harbor,1,4,48,-3
2010,Harbor,1999,Harbor,1,2,49,-1
2010,Harbor,2003,Harbor,1,1,50,0
2010,Harbor,2004,Harbor,1,1,50,0
2010,Harbor,2007,Harbor,1,1,50,0
2010,Harbor,2008,Harbor,1,2,49,-1
2010,Harbor,2011,Harbor,1,6,46,-5
2010,Harbor,2015,Harbor,1,1,50,0
2010,Harbor,2016,Harbor,1,1,50,0
2010,Harry Potter,2001,Harry Potter,6,1,54,5
2010,Harry Potter,2002,Harry Potter,6,2,53,4
2010,Harry Potter,2004,Harry Potter,6,3,52,3
2010,Harry Potter,2011,Harry Potter,6,7,49,-1
2010,Heroes,2011,Heroes,7,13,46,-6
2010,Heroes,2012,Heroes,7,9,49,-2
2010,Heroes,2013,Heroes,7,8,49,-1
2010,Heroes,2014,Heroes,7,4,52,3
2010,Kingdoms,2011,Kingdoms,11,4,55,7
2010,Kingdoms,2012,Kingdoms,11,1,57,10
2010,Lamborghini,2009,Lamborghini,1,1,50,0
2010,LEGO Brand Store,1992,LEGO Brand Store,13,1,59,12
2010,LEGO Brand Store,1997,LEGO Brand Store,13,1,59,12
2010,LEGO Brand Store,2002,LEGO Brand Store,13,1,59,12
2010,LEGO Brand Store,2008,LEGO Brand Store,13,5,56,8
2010,LEGO Brand Store,2009,LEGO Brand Store,13,15,49,-2
2010,LEGO Brand Store,2011,LEGO Brand Store,13,16,48,-3
2010,LEGO Brand Store,2012,LEGO Brand Store,13,17,47,-4
2010,LEGO Brand Store,2013,LEGO Brand Store,13,12,51,1
2010,LEGO Brand Store,2014,LEGO Brand Store,13,6,55,7
2010,LEGO Brand Store,2015,LEGO Brand Store,13,1,59,12
2010,LEGO Brand Store,2016,LEGO Brand Store,13,1,59,12
2010,Legoland Parks,2000,Legoland Parks,1,2,49,-1
2010,Legoland Parks,2001,Legoland Parks,1,1,50,0
2010,Legoland Parks,2002,Legoland Parks,1,5,47,-4
2010,Legoland Parks,2003,Legoland Parks,1,3,49,-2
2010,Legoland Parks,2004,Legoland Parks,1,2,49,-1
2010,Legoland Parks,2005,Legoland Parks,1,2,49,-1
2010,Legoland Parks,2006,Legoland Parks,1,1,50,0
2010,Legoland Parks,2007,Legoland Parks,1,1,50,0
2010,Legoland Parks,2008,Legoland Parks,1,2,49,-1
2010,Legoland Parks,2009,Legoland Parks,1,1,50,0
2010,Legoland Parks,2014,Legoland Parks,1,1,50,0
2010,Legoland Parks,2016,Legoland Parks,1,1,50,0
2010,Master Building Academy,2011,Master Building Academy,2,4,49,-2
2010,Master Building Academy,2012,Master Building Academy,2,5,48,-3
2010,Master Building Academy,2013,Master Building Academy,2,3,49,-1
2010,Mini,2003,Mini,1,9,44,-8
2010,Mini,2004,Mini,1,9,44,-8
2010,Mini,2005,Mini,1,5,47,-4
2010,Mini,2008,Mini,1,1,50,0
2010,Mini,2012,Mini,1,1,50,0
2010,Mini,2014,Mini,1,5,47,-4
2010,Mini,2015,Mini,1,13,41,-12
2010,Mini,2016,Mini,1,1,50,0
2010,Mini,2017,Mini,1,2,49,-1
2010,Model,2006,Model,6,2,53,4
2010,Model,2007,Model,6,1,54,5
2010,Model,2011,Model,6,5,51,1
2010,Model,2012,Model,6,6,50,0
2010,Model,2014,Model,6,1,54,5
2010,Modular Buildings,2007,Modular Buildings,1,2,49,-1
2010,Modular Buildings,2008,Modular Buildings,1,1,50,0
2010,Modular Buildings,2009,Modular Buildings,1,1,50,0
2010,Modular Buildings,2011,Modular Buildings,1,1,50,0
2010,Modular Buildings,2012,Modular Buildings,1,1,50,0
